neg,neu,pos,compound
0.024,0.79,0.186,0.9923
0.092,0.887,0.021,-0.9855
0.092,0.887,0.021,-0.9855
0.0,0.903,0.097,0.9638
0.0,0.903,0.097,0.9638
0.07,0.844,0.086,0.1027
0.07,0.844,0.086,0.1027
0.099,0.821,0.08,-0.4215
0.099,0.821,0.08,-0.4215
0.0,0.904,0.096,0.9786
0.0,0.904,0.096,0.9786
0.06,0.859,0.081,0.5423
0.06,0.859,0.081,0.5423
0.0,0.866,0.134,0.9709
0.0,0.866,0.134,0.9709
0.133,0.792,0.075,-0.9595
0.133,0.792,0.075,-0.9595
0.038,0.817,0.145,0.9925
0.038,0.817,0.145,0.9925
0.019,0.788,0.194,0.9801
0.019,0.788,0.194,0.9801
0.01,0.864,0.125,0.9792
0.01,0.864,0.125,0.9792
0.032,0.815,0.153,0.9792
0.032,0.815,0.153,0.9792
0.0,0.918,0.082,0.7003
0.0,0.918,0.082,0.7003
0.0,0.937,0.063,0.5106
0.0,0.937,0.063,0.5106
0.111,0.764,0.125,0.9022
0.111,0.764,0.125,0.9022
0.073,0.877,0.05,-0.5994
0.073,0.877,0.05,-0.5994
0.039,0.913,0.048,0.6808
0.039,0.913,0.048,0.6808
0.056,0.83,0.114,0.93
0.056,0.83,0.114,0.93
0.011,0.867,0.122,0.9887
0.011,0.867,0.122,0.9887
0.026,0.783,0.191,0.9799
0.026,0.783,0.191,0.9799
0.012,0.863,0.125,0.9913
0.012,0.863,0.125,0.9913
0.16,0.801,0.039,-0.9904
0.16,0.801,0.039,-0.9904
0.0,0.898,0.102,0.7717
0.0,0.898,0.102,0.7717
0.032,0.815,0.154,0.9846
0.032,0.815,0.154,0.9846
0.072,0.794,0.134,0.9926
0.072,0.794,0.134,0.9926
0.039,0.829,0.132,0.8779
0.039,0.829,0.132,0.8779
0.069,0.752,0.179,0.9729
0.069,0.752,0.179,0.9729
0.046,0.846,0.108,0.9808
0.046,0.846,0.108,0.9808
0.0,0.836,0.164,0.9937
0.0,0.836,0.164,0.9937
0.063,0.815,0.122,0.9756
0.063,0.815,0.122,0.9756
0.0,0.795,0.205,0.9887
0.0,0.795,0.205,0.9887
0.072,0.874,0.053,-0.5719
0.072,0.874,0.053,-0.5719
0.0,0.789,0.211,0.9887
0.0,0.789,0.211,0.9887
0.004,0.892,0.103,0.9911
0.004,0.892,0.103,0.9911
0.0,0.942,0.058,0.8934
0.0,0.942,0.058,0.8934
0.0,0.795,0.205,0.9887
0.0,0.795,0.205,0.9887
0.033,0.887,0.08,0.959
0.033,0.887,0.08,0.959
0.01,0.916,0.074,0.9201
0.01,0.916,0.074,0.9201
0.018,0.841,0.141,0.9896
0.018,0.841,0.141,0.9896
0.0,0.895,0.105,0.9842
0.0,0.895,0.105,0.9842
0.0,0.934,0.066,0.9042
0.0,0.934,0.066,0.9042
0.007,0.834,0.159,0.9935
0.007,0.834,0.159,0.9935
0.027,0.86,0.114,0.9829
0.027,0.86,0.114,0.9829
0.048,0.852,0.099,0.946
0.048,0.852,0.099,0.946
0.011,0.787,0.202,0.9978
0.011,0.787,0.202,0.9978
0.0,0.869,0.131,0.9552
0.0,0.869,0.131,0.9552
0.095,0.832,0.073,-0.5574
0.095,0.832,0.073,-0.5574
0.02,0.849,0.132,0.9963
0.02,0.849,0.132,0.9963
0.095,0.855,0.05,-0.7783
0.095,0.855,0.05,-0.7783
0.021,0.795,0.183,0.9933
0.021,0.795,0.183,0.9933
0.0,0.906,0.094,0.9001
0.0,0.906,0.094,0.9001
0.075,0.87,0.056,-0.8555
0.075,0.87,0.056,-0.8555
0.061,0.849,0.09,0.7783
0.061,0.849,0.09,0.7783
0.015,0.774,0.211,0.9934
0.015,0.774,0.211,0.9934
0.006,0.893,0.101,0.9831
0.006,0.893,0.101,0.9831
0.003,0.801,0.196,0.9979
0.003,0.801,0.196,0.9979
0.015,0.938,0.047,0.6249
0.015,0.938,0.047,0.6249
0.008,0.875,0.117,0.9783
0.008,0.875,0.117,0.9783
0.0,0.806,0.194,0.9937
0.0,0.806,0.194,0.9937
0.0,0.876,0.124,0.9559
0.0,0.876,0.124,0.9559
0.0,0.807,0.193,0.9853
0.0,0.807,0.193,0.9853
0.0,0.795,0.205,0.9887
0.0,0.795,0.205,0.9887
0.0,0.862,0.138,0.9945
0.0,0.862,0.138,0.9945
0.0,0.922,0.078,0.8555
0.0,0.922,0.078,0.8555
0.008,0.865,0.127,0.9853
0.008,0.865,0.127,0.9853
0.0,0.915,0.085,0.9853
0.0,0.915,0.085,0.9853
0.032,0.875,0.093,0.9584
0.032,0.875,0.093,0.9584
0.018,0.852,0.13,0.9976
0.018,0.852,0.13,0.9976
0.021,0.887,0.092,0.9337
0.021,0.887,0.092,0.9337
0.0,0.909,0.091,0.8934
0.0,0.909,0.091,0.8934
0.026,0.893,0.08,0.9623
0.026,0.893,0.08,0.9623
0.019,0.93,0.051,0.8658
0.019,0.93,0.051,0.8658
0.062,0.84,0.098,0.7845
0.062,0.84,0.098,0.7845
0.057,0.87,0.073,0.5423
0.057,0.87,0.073,0.5423
0.014,0.922,0.064,0.7096
0.014,0.922,0.064,0.7096
0.0,0.914,0.086,0.9799
0.0,0.914,0.086,0.9799
0.0,0.954,0.046,0.6705
0.0,0.954,0.046,0.6705
0.069,0.784,0.147,0.9786
0.069,0.784,0.147,0.9786
0.0,0.951,0.049,0.6808
0.0,0.951,0.049,0.6808
0.029,0.8,0.171,0.9796
0.029,0.8,0.171,0.9796
0.014,0.901,0.085,0.9741
0.014,0.901,0.085,0.9741
0.012,0.881,0.108,0.9776
0.012,0.881,0.108,0.9776
0.0,0.876,0.124,0.9918
0.0,0.876,0.124,0.9918
0.0,0.933,0.067,0.9081
0.0,0.933,0.067,0.9081
0.012,0.795,0.193,0.9999
0.012,0.795,0.193,0.9999
0.01,0.887,0.103,0.9705
0.01,0.887,0.103,0.9705
0.035,0.881,0.084,0.9661
0.035,0.881,0.084,0.9661
0.0,0.885,0.115,0.9895
0.0,0.885,0.115,0.9895
0.029,0.858,0.113,0.9803
0.029,0.858,0.113,0.9803
0.012,0.876,0.111,0.9896
0.012,0.876,0.111,0.9896
0.0,0.927,0.073,0.9022
0.0,0.927,0.073,0.9022
0.01,0.851,0.14,0.9975
0.01,0.851,0.14,0.9975
0.014,0.894,0.092,0.8807
0.014,0.894,0.092,0.8807
0.05,0.788,0.162,0.9894
0.05,0.788,0.162,0.9894
0.074,0.817,0.109,0.9892
0.074,0.817,0.109,0.9892
0.03,0.855,0.115,0.9781
0.03,0.855,0.115,0.9781
0.031,0.812,0.158,0.9922
0.031,0.812,0.158,0.9922
0.0,0.807,0.193,0.9853
0.0,0.807,0.193,0.9853
0.03,0.959,0.011,-0.4767
0.03,0.959,0.011,-0.4767
0.077,0.827,0.096,0.8074
0.077,0.827,0.096,0.8074
0.018,0.883,0.098,0.9081
0.018,0.883,0.098,0.9081
0.034,0.924,0.042,0.296
0.034,0.924,0.042,0.296
0.033,0.872,0.096,0.9682
0.033,0.872,0.096,0.9682
0.046,0.814,0.14,0.9957
0.046,0.814,0.14,0.9957
0.024,0.809,0.167,0.9983
0.024,0.809,0.167,0.9983
0.005,0.901,0.093,0.9853
0.005,0.901,0.093,0.9853
0.005,0.886,0.109,0.9963
0.005,0.886,0.109,0.9963
0.032,0.835,0.134,0.981
0.032,0.835,0.134,0.981
0.0,0.874,0.126,0.9758
0.0,0.874,0.126,0.9758
0.03,0.911,0.059,0.296
0.03,0.911,0.059,0.296
0.009,0.693,0.297,0.9963
0.009,0.693,0.297,0.9963
0.04,0.669,0.291,0.9975
0.04,0.669,0.291,0.9975
0.017,0.931,0.053,0.7783
0.017,0.931,0.053,0.7783
0.086,0.896,0.018,-0.969
0.086,0.896,0.018,-0.969
0.018,0.763,0.219,0.9965
0.018,0.763,0.219,0.9965
0.009,0.831,0.159,0.998
0.009,0.831,0.159,0.998
0.068,0.85,0.082,0.6597
0.068,0.85,0.082,0.6597
0.019,0.902,0.079,0.8074
0.019,0.902,0.079,0.8074
0.046,0.872,0.082,0.9246
0.046,0.872,0.082,0.9246
0.037,0.805,0.158,0.9764
0.037,0.805,0.158,0.9764
0.009,0.832,0.159,0.9974
0.009,0.832,0.159,0.9974
0.0,0.91,0.09,0.7964
0.0,0.91,0.09,0.7964
0.0,0.795,0.205,0.9887
0.0,0.795,0.205,0.9887
0.0,0.807,0.193,0.9853
0.0,0.807,0.193,0.9853
0.0,0.916,0.084,0.8834
0.0,0.916,0.084,0.8834
0.0,0.91,0.09,0.8957
0.0,0.91,0.09,0.8957
0.0,0.939,0.061,0.9217
0.0,0.939,0.061,0.9217
0.018,0.685,0.297,0.9997
0.018,0.685,0.297,0.9997
0.032,0.824,0.144,0.9852
0.032,0.824,0.144,0.9852
0.005,0.86,0.135,0.9871
0.005,0.86,0.135,0.9871
0.0,0.813,0.187,0.9531
0.0,0.813,0.187,0.9531
0.025,0.846,0.128,0.9081
0.025,0.846,0.128,0.9081
0.011,0.793,0.196,0.9999
0.011,0.793,0.196,0.9999
0.013,0.907,0.08,0.9485
0.013,0.907,0.08,0.9485
0.042,0.829,0.129,0.9705
0.042,0.829,0.129,0.9705
0.0,0.807,0.193,0.9951
0.0,0.807,0.193,0.9951
0.066,0.852,0.082,0.7579
0.066,0.852,0.082,0.7579
0.128,0.766,0.106,-0.7096
0.128,0.766,0.106,-0.7096
0.054,0.796,0.149,0.9753
0.054,0.796,0.149,0.9753
0.0,0.828,0.172,0.9729
0.0,0.828,0.172,0.9729
0.045,0.811,0.143,0.9186
0.045,0.811,0.143,0.9186
0.048,0.901,0.051,0.1027
0.048,0.901,0.051,0.1027
0.022,0.864,0.113,0.8885
0.022,0.864,0.113,0.8885
0.0,0.921,0.079,0.875
0.0,0.921,0.079,0.875
0.058,0.822,0.12,0.9022
0.058,0.822,0.12,0.9022
0.028,0.837,0.135,0.9973
0.028,0.837,0.135,0.9973
0.013,0.88,0.107,0.9908
0.013,0.88,0.107,0.9908
0.03,0.867,0.102,0.8934
0.03,0.867,0.102,0.8934
0.0,0.911,0.089,0.886
0.0,0.911,0.089,0.886
0.06,0.838,0.101,0.802
0.06,0.838,0.101,0.802
0.029,0.9,0.07,0.6369
0.029,0.9,0.07,0.6369
0.074,0.799,0.127,0.4939
0.074,0.799,0.127,0.4939
0.073,0.877,0.051,-0.8934
0.073,0.877,0.051,-0.8934
0.059,0.916,0.024,-0.9744
0.059,0.916,0.024,-0.9744
0.0,0.903,0.097,0.9442
0.0,0.903,0.097,0.9442
0.0,0.933,0.067,0.8074
0.0,0.933,0.067,0.8074
0.033,0.89,0.077,0.946
0.033,0.89,0.077,0.946
0.064,0.844,0.092,0.4404
0.064,0.844,0.092,0.4404
0.048,0.807,0.145,0.9764
0.048,0.807,0.145,0.9764
0.015,0.807,0.178,0.9941
0.015,0.807,0.178,0.9941
0.025,0.836,0.139,0.9971
0.025,0.836,0.139,0.9971
0.016,0.869,0.115,0.9531
0.016,0.869,0.115,0.9531
0.026,0.905,0.068,0.8689
0.026,0.905,0.068,0.8689
0.006,0.899,0.095,0.9868
0.006,0.899,0.095,0.9868
0.0,0.807,0.193,0.9853
0.0,0.807,0.193,0.9853
0.0,0.795,0.205,0.9887
0.0,0.795,0.205,0.9887
0.025,0.819,0.156,0.9747
0.025,0.819,0.156,0.9747
0.007,0.886,0.107,0.9517
0.007,0.886,0.107,0.9517
0.033,0.816,0.151,0.9979
0.033,0.816,0.151,0.9979
0.0,0.942,0.058,0.8834
0.0,0.942,0.058,0.8834
0.0,0.918,0.082,0.9686
0.0,0.918,0.082,0.9686
0.0,0.897,0.103,0.9783
0.0,0.897,0.103,0.9783
0.004,0.918,0.078,0.9694
0.004,0.918,0.078,0.9694
0.016,0.84,0.143,0.9982
0.016,0.84,0.143,0.9982
0.034,0.759,0.208,1.0
0.034,0.759,0.208,1.0
0.013,0.782,0.205,0.9847
0.013,0.782,0.205,0.9847
0.0,0.889,0.111,0.8126
0.0,0.889,0.111,0.8126
0.006,0.916,0.079,0.9761
0.006,0.916,0.079,0.9761
0.0,0.807,0.193,0.9853
0.0,0.807,0.193,0.9853
0.0,0.795,0.205,0.9887
0.0,0.795,0.205,0.9887
0.02,0.831,0.149,0.9991
0.02,0.831,0.149,0.9991
0.0,0.954,0.046,0.9062
0.0,0.954,0.046,0.9062
0.013,0.925,0.062,0.7269
0.013,0.925,0.062,0.7269
0.005,0.874,0.121,0.9904
0.005,0.874,0.121,0.9904
0.0,0.919,0.081,0.7003
0.0,0.919,0.081,0.7003
0.0,0.705,0.295,0.9965
0.0,0.705,0.295,0.9965
0.03,0.875,0.095,0.9325
0.03,0.875,0.095,0.9325
0.037,0.801,0.162,0.9906
0.037,0.801,0.162,0.9906
0.019,0.816,0.165,0.9986
0.019,0.816,0.165,0.9986
0.029,0.803,0.168,0.995
0.029,0.803,0.168,0.995
0.0,0.802,0.198,0.9853
0.0,0.802,0.198,0.9853
0.0,0.789,0.211,0.9887
0.0,0.789,0.211,0.9887
0.0,0.802,0.198,0.9853
0.0,0.802,0.198,0.9853
0.0,0.789,0.211,0.9887
0.0,0.789,0.211,0.9887
0.038,0.655,0.307,0.9996
0.038,0.655,0.307,0.9996
0.01,0.793,0.198,0.9982
0.01,0.793,0.198,0.9982
0.041,0.775,0.184,0.9987
0.041,0.775,0.184,0.9987
0.0,0.795,0.205,0.9887
0.0,0.795,0.205,0.9887
0.0,0.807,0.193,0.9853
0.0,0.807,0.193,0.9853
0.145,0.799,0.055,-0.9001
0.145,0.799,0.055,-0.9001
0.053,0.887,0.059,0.34
0.053,0.887,0.059,0.34
0.012,0.872,0.116,0.9657
0.012,0.872,0.116,0.9657
0.012,0.872,0.116,0.9657
0.012,0.872,0.116,0.9657
0.0,0.886,0.114,0.8126
0.0,0.886,0.114,0.8126
0.0,0.886,0.114,0.8126
0.0,0.886,0.114,0.8126
0.068,0.81,0.123,0.9633
0.068,0.81,0.123,0.9633
0.0,0.885,0.115,0.9648
0.0,0.885,0.115,0.9648
0.038,0.785,0.177,0.9976
0.038,0.785,0.177,0.9976
0.006,0.821,0.174,0.9927
0.006,0.821,0.174,0.9927
0.0,0.795,0.205,0.9887
0.0,0.795,0.205,0.9887
0.024,0.844,0.131,0.975
0.024,0.844,0.131,0.975
0.016,0.849,0.134,0.9904
0.016,0.849,0.134,0.9904
0.05,0.793,0.157,0.9975
0.05,0.793,0.157,0.9975
0.0,0.802,0.198,0.9853
0.0,0.802,0.198,0.9853
0.0,0.795,0.205,0.9887
0.0,0.795,0.205,0.9887
0.0,0.954,0.046,0.8271
0.0,0.954,0.046,0.8271
0.0,0.922,0.078,0.9325
0.0,0.922,0.078,0.9325
0.003,0.898,0.099,0.9909
0.003,0.898,0.099,0.9909
0.03,0.883,0.088,0.9858
0.03,0.883,0.088,0.9858
0.0,0.872,0.128,0.9062
0.0,0.872,0.128,0.9062
0.003,0.822,0.175,0.9985
0.003,0.822,0.175,0.9985
0.0,0.871,0.129,0.9831
0.0,0.871,0.129,0.9831
0.014,0.913,0.073,0.8519
0.014,0.913,0.073,0.8519
0.044,0.764,0.192,0.9958
0.044,0.764,0.192,0.9958
0.011,0.826,0.164,0.991
0.011,0.826,0.164,0.991
0.037,0.826,0.137,0.9963
0.037,0.826,0.137,0.9963
0.0,0.807,0.193,0.9853
0.0,0.807,0.193,0.9853
0.0,0.795,0.205,0.9887
0.0,0.795,0.205,0.9887
0.064,0.817,0.119,0.991
0.064,0.817,0.119,0.991
0.036,0.815,0.149,0.9818
0.033,0.927,0.04,0.2263
0.029,0.794,0.177,0.9947
0.01,0.816,0.174,0.9934
0.01,0.799,0.191,0.9943
0.048,0.791,0.16,0.9987
0.04,0.802,0.158,0.9988
0.083,0.752,0.166,0.9885
0.0,0.795,0.205,0.9887
0.014,0.934,0.052,0.6705
0.036,0.852,0.112,0.9975
0.106,0.848,0.045,-0.946
0.012,0.828,0.16,0.9732
0.054,0.815,0.13,0.9861
0.061,0.771,0.168,0.9902
0.042,0.857,0.101,0.8979
0.01,0.836,0.154,0.9847
0.065,0.841,0.094,0.886
0.016,0.856,0.128,0.9829
0.04,0.808,0.152,0.9889
0.072,0.783,0.145,0.9769
0.03,0.815,0.156,0.9985
0.05,0.775,0.175,0.9982
0.0,0.807,0.193,0.9853
0.0,0.795,0.205,0.9887
0.132,0.831,0.037,-0.9468
0.053,0.803,0.144,0.9935
0.04,0.84,0.12,0.9844
